,xi,vi,xf,vf,K,c_K
47,6.014886172807156,-9.27033860467201,5.565451373105563,-9.068798238150219,1,5.36746425438749e-05
48,18.047103393428696,-6.657833406430949,17.723163058335782,-6.5639351521535785,1,1.1163040626113673e-13
49,7.725847674298759,3.139841404210763,7.881307297205809,3.2038944638127766,1,0.10599233528127915
50,19.064178643765125,5.750978285196313,19.347812107784833,5.82473077578024,1,1.0600987391714786e-19
51,17.10941533788987,-2.364562080171728,16.995835978214547,-2.271466335548187,1,2.3575345580289442e-11
52,14.457447231543021,19.047712491522248,15.391930783286403,19.098906039100864,1,4.863108066523829e-07
53,9.884097512011852,4.560881853611619,10.106989070355409,4.536022490620602,0,0.9943336722347783
54,1.0547690336684408,12.721403530071221,1.6790013916697788,12.782144511793943,1,9.224781059643973e-16
55,-0.7266496314274473,6.709484291259219,-0.41706228832840475,5.959738980746209,1,2.730513701888581e-24
56,-0.9569990226930383,-7.235046904921675,-1.3387885121860195,-8.39948862398839,1,1.2072692972076139e-28
57,1.6059188226070837,-4.778612138447017,1.374200134571313,-4.687722752472999,1,6.971119368694872e-17
58,-3.779707289559293,0.7387909662658281,-3.8570304804884654,-3.919765235618015,1,2.0136881182778236e-42
59,-2.926427722158877,19.872793842548983,-2.019683879829532,17.331830307766456,1,4.24764018686103e-32
60,15.444124911317484,14.74978834623991,16.168609326790335,14.82368829599363,1,5.4599313256016976e-09
61,4.220723870553094,19.415252177561662,5.178764862448829,19.681027948698198,1,8.965620519723054e-06
62,8.53457107715887,2.8111768468724243,8.672863130148887,2.832321033797961,1,0.4145319413706977
63,-5.494842851076346,-7.812427309747064,-6.106486220277533,-17.483385171029045,1,4.6550004479115384e-57
64,4.224938963314889,3.7472049696132608,4.415494205528685,4.029502866881475,1,1.6900938416577329e-07
65,-8.83647276143754,14.500915272445045,-8.693794232513651,-8.52953325050171,1,1.3067413930427124e-76
66,4.6500704922781235,-1.4093651409996628,4.587632107469162,-1.1386776089188897,1,4.3547771468060066e-07
67,-6.334598611689901,-1.954946785123962,-6.723261880628894,-14.158149623467567,1,1.8663554965007008e-61
68,-9.115012002408202,14.411967756982524,-9.0215912783774,-10.496208211956237,1,2.701469418358526e-79
69,-4.008854748687483,-2.1640811974934397,-4.242120508017812,-7.438938778601942,1,9.001325016598457e-45
70,-8.843340185334865,16.217164881124557,-8.613376914730862,-6.59402386147771,1,5.85682630625269e-76
71,1.322849489042511,-3.253213130881351,1.1644096052167594,-3.22048087053406,1,1.1164551898287562e-17
72,4.038146939044118,-1.3998508137421197,3.9766694065563266,-1.1092408422085471,1,1.3237464197199855e-08
73,1.3386362932222315,-2.0868376404837443,1.237563190585305,-2.042788541582015,1,2.125140780206718e-17
74,-9.219163219710033,1.9597815247833505,-9.788111590047688,-25.85691581728804,1,9.3715521700321e-86
75,17.272431323723303,3.8900787052251626,17.46536162825293,3.9847103749349397,1,7.907684252545329e-13
76,0.054418517038985925,5.406199764464295,0.31053156324788267,5.066860936919261,1,4.1018108533555845e-21
77,0.7235608877582127,6.332159587936637,1.0316602875496543,6.259654519583921,1,3.4247002965238845e-18
78,8.278324175558772,6.153640290244354,8.580639470955488,6.1832487670515315,1,0.36522149734244225
79,7.820471997080091,8.205008865359446,8.223869607767014,8.256388530414469,1,0.2065363822599142
80,-1.3871905933433268,7.0839706208081274,-1.0712891422342867,5.853743603368943,1,2.418425633153454e-27
81,1.074534751361794,-9.73745746437854,0.5959009557174761,-9.824605778812892,1,6.253887877995694e-20
82,-8.860396429504236,-7.889960378945905,-9.878095137957866,-34.82849144158415,1,1.5730646592497575e-86
83,15.179316506602586,18.924762741925065,16.108256360159753,18.9948125927365,1,7.908268395803747e-09
84,13.82622274161291,3.2341846485623247,13.985190234432142,3.255082630917436,1,0.0003559110513742715
85,14.277146520267156,15.718280064518702,15.048318886098162,15.761936091586636,1,2.923523767414958e-06
86,-1.3702674332667364,18.034325009465995,-0.5140020006337952,17.021606007847602,1,9.900142772195578e-25
87,-7.966703132396944,8.29664701116845,-8.017514367744107,-10.415314888890421,1,3.2161033755205747e-71
88,14.981125421994726,4.992413178578563,15.22710762155685,5.048810295544527,1,1.1667526797159095e-06
89,-7.399710315032223,14.509169930476993,-7.064410490401424,-0.5709913301504699,1,5.8616676642346614e-64
90,3.8254087804064945,15.310087896331723,4.582669086517795,15.594969210228127,1,4.239305362224891e-07
91,3.614800869732072,15.260673353678783,4.36972678248449,15.550377067331514,1,1.3075410173762253e-07
92,9.632112617026845,7.093746835216674,9.979228946996635,7.07293957514824,0,0.9998251852454778
93,10.334275132349667,6.475201544889266,10.650791074603823,6.4433225469472895,0,0.809188307615088
94,-0.8836125054150461,8.406215415732923,-0.49302916999197266,7.5796734153973695,1,1.2339896511119273e-24
95,2.9523905217989252,-3.0265224000686954,2.8108125745861416,-2.75351820768829,1,5.982592995986088e-12
96,15.191415876220326,11.827847214336156,15.772545161504203,11.894142472391186,1,5.810013017730837e-08
97,7.129738683360262,-1.598407798784887,7.054089440476166,-1.4884556645087832,1,0.013047566677784573
98,14.05869639503188,-5.2525904862967785,13.801881306477569,-5.230948942680596,1,0.0007266178689052707
99,-7.655721779146213,-3.9872333455633644,-8.294075958687325,-22.628831392619247,1,2.1215460372178992e-73
100,-1.5537197634133886,6.018137075705209,-1.294008299540741,4.62104330835789,1,2.0039330151111846e-28
101,6.66885035203623,-1.9624076270702044,6.576162781896682,-1.8196615983848397,1,0.002847568633815617
102,13.17123290836637,5.870970708574616,13.45896673712052,5.87460966077559,1,0.0025233079594084305
103,-6.310443411120907,5.882058545266162,-6.30102603016803,-5.49190222682733,1,1.9902324955202793e-58
104,10.91545440127198,-1.657549500324329,10.833396926795022,-1.691704519569501,0,0.7066397216083438
105,2.314389909974663,-0.46105795189234655,2.2973063570921797,-0.23655376472829562,1,1.3072195739472562e-13
106,-3.539178448661543,18.045709187203737,-2.7456528220226755,14.553199101080388,1,5.297692277009735e-36
107,14.886353427603577,4.060662310073912,15.086603980459547,4.113773706163385,1,2.407963619703406e-06
108,-7.515941302884672,15.80593496453492,-7.128067110734975,0.32342118204203985,1,1.974164685790208e-64
109,-1.0327010868432023,-3.7134874737199164,-1.2422673097552992,-4.868270132057433,1,3.5899431263127875e-28
110,-0.6438341000578003,19.051703332188602,0.2746926233987754,18.522159417685092,1,2.8965664607184917e-21
111,13.671824536311199,-9.878835835723594,13.18798743910876,-9.871919907103536,1,0.006210020588445609
112,13.246021454595347,4.602933741807528,13.471658294272071,4.607794892752415,1,0.0024147373204125356
113,6.568241918300242,5.262689889912348,6.829554021287337,5.400030381494153,1,0.006566180542663419
114,19.803403396423533,14.318821620036545,20.506230599224335,14.363984654215514,1,1.0742711354646607e-24
115,-3.3021599794479073,5.214942006418546,-3.135995974840084,1.6122590147391667,1,3.3908454872063013e-38
116,19.674428402929273,18.831170424201552,20.59840375143885,18.876857573699475,1,4.0616413847817265e-25
117,14.60266044287308,-9.134186408426682,14.15600357568414,-9.09895368788718,1,0.00017757065493776732
118,-3.6147597929203332,17.00467791807281,-2.876042407411542,13.34878815283811,1,9.96875090067053e-37
119,8.44522882036938,10.194010510930422,8.9452468110015,10.211141479292229,1,0.573377333353496
120,8.067648608923914,-6.961413552512567,7.727891810305359,-6.902892053180572,1,0.07568336251324415
121,-5.016138514388025,16.258824601534556,-4.387138886311531,9.67297410390178,1,1.1291751450133082e-45
122,16.314832743584837,13.313850113823861,16.969351602815426,13.402598141499633,1,2.8364294616663858e-11
123,-1.3562371456510132,-9.025569740150353,-1.8347814474142707,-10.582822925971142,1,3.8541589695161876e-31
124,-1.9798125178347554,4.115996279744037,-1.8244094222244194,2.2544852331086345,1,4.357287274193446e-31
125,6.285208305741424,-5.527667567905245,6.0185940399010045,-5.351394470468821,1,0.00036131665578633385
126,-3.168737542606711,3.2975386857166846,-3.092456032289825,-0.1638884003889305,1,6.001875137608337e-38
127,12.188958665101392,6.238057112750948,12.494107590946173,6.218005439235949,1,0.04459000940938821
128,19.622660965546675,16.860742606512147,20.450153272779897,16.90984759471292,1,1.933305839521394e-24
129,-5.367062961090719,-9.238650057590707,-6.0405291636171885,-18.605613661941156,1,1.3438225088666418e-56
130,9.892212326021042,9.356087503455047,10.350030900875856,9.329116686340447,0,0.9406163496251826
131,-9.2804149851883,9.927624966641694,-9.446955243488194,-16.917852408584398,1,7.557719457892937e-83
132,16.31663186410905,8.494868461280777,16.734995175163558,8.582180644173498,1,1.4131366575340137e-10
133,-0.35797281635498734,3.2031993755660224,-0.21549678747996195,2.62558390240103,1,2.1843334387320532e-23
134,10.249630284781503,3.9164856617271973,10.44080423595148,3.8861438651259004,0,0.9074531868324038
135,6.364426679424675,13.917351955764854,7.049926615068525,14.054175621406085,1,0.012888425738294303
136,13.330575862513328,-1.3651064963598252,13.263769695820189,-1.361986544350626,1,0.004863215543481648
137,-2.3747013023086394,6.293173162736558,-2.122714210119357,4.042194160957204,1,1.2246608566839381e-32
138,8.801066890986135,-5.686002657480814,8.5228542858425,-5.667500249048455,1,0.3359009876220175
139,-1.4729977477065912,14.653347053792945,-0.7854982054900657,13.499635352065981,1,5.494609582909853e-26
140,10.667762606426603,-9.004853048175667,10.2257381442878,-9.036206750767048,0,0.9748828523799596
141,-1.4314038630002095,-7.397786873456696,-1.8312869058656522,-8.988270313315864,1,4.016873431422664e-31
142,-6.6871027538868075,11.392270376568298,-6.434763522300124,-0.9291570239071341,1,2.229629343478758e-59
143,0.9582336218124468,3.3066689427851887,1.11950451954482,3.2836045495335333,1,7.500521661464864e-18
144,4.904874222591362,12.373218744895762,5.51716693754102,12.612188179319302,1,4.327847132431041e-05
145,-3.299468653371463,-9.006421584549306,-3.8398072872702578,-13.210484222645253,1,2.5560981091636518e-42
146,7.9167948211065,-2.1510184604167906,7.812849529716186,-2.090622325613943,1,0.09146739568197265
147,4.219203826203659,11.973465740833905,4.812728756292467,12.248019520045741,1,1.4357106718852552e-06
148,-8.607982111759192,-6.773974219403511,-9.526463472762567,-31.719651126329566,1,1.6051476244864913e-83
149,-5.532802561257711,3.2643408880878315,-5.5905646643487215,-5.651451456421456,1,1.6556563897981704e-53
150,6.21535050321943,16.827176964477374,7.0436088410531825,16.96951611710896,1,0.012650184814614001
151,8.653084321400968,12.558018589571851,9.268673650069921,12.563988145133772,0,0.7653835281757075
152,0.03048372749381123,12.348385598264425,0.6277207913838696,12.070941903330471,1,8.431156624953697e-20
153,17.74040147079324,-5.658924966451621,17.46543562436574,-5.564126817147205,1,7.903317171221965e-13
154,3.2595782336988712,-2.0759063818780223,3.1649122154714853,-1.7884916327607505,1,7.165403679116464e-11
155,-8.523764046464786,-9.79965345903585,-9.58511057964136,-34.6788248730851,1,5.0983170312354355e-84
156,12.122998716301005,2.2411731004887976,12.2322405318512,2.2180010433405513,1,0.08279331084631328
157,-2.065389663453539,13.84942239617412,-1.4312418583421536,12.140543838657228,1,4.2137937625043546e-29
158,-6.066805189228939,6.753316899463012,-5.9920074348337495,-3.6575092687790267,1,2.9231306959035436e-56
159,17.98067980743234,18.690939502758834,18.898746685542132,18.779068634616674,1,6.377181798880076e-18
160,10.243557076266267,10.513255858772911,10.75794627472369,10.481431501072676,0,0.7503613493107231
161,-7.904842450475438,10.064529067288447,-7.85722589823144,-8.079804499405423,1,5.701555359091921e-70
162,-6.033634131967293,1.045424692667929,-6.243643122132607,-9.740205721391469,1,5.063233659545249e-58
163,-6.794346823725066,0.8965634986956932,-7.08417937876809,-12.93012329605807,1,4.182437944969958e-64
164,13.143995099746828,12.882407317553202,13.775350211019212,12.8902057785018,1,0.000803451512769333
165,9.613687291324808,-1.5704165172942677,9.53635882237686,-1.58549181543115,0,0.8981297956769727
166,12.59612567322905,-0.9414553933553336,12.549625409687266,-0.9566868608788871,1,0.03876436134160428
167,-3.244385564515696,11.560955142624756,-2.760988176438116,8.292126957978752,1,4.356611675014735e-36
168,14.215947587383603,-6.060987416476355,13.919627966721574,-6.035187829494884,1,0.0004611898348496145
169,-6.319154871393672,7.397314570273121,-6.2340606069885895,-3.8724225474147236,1,5.9157269320351414e-58
170,18.46077637246432,16.559499504523487,19.274242952741666,16.64049941498353,1,2.103003333703701e-19
171,19.95527770924948,-8.850278468376585,19.52300118372974,-8.791440056466303,1,2.0298603051868486e-20
172,1.326658347017137,6.5835764003267165,1.651176989002623,6.673900030701992,1,7.3153841005301e-16
173,13.27239337178391,13.597640772222164,13.93889284665093,13.609669610573196,1,0.00042756786210740175
174,-6.314399752905961,-0.930833837864089,-6.6494105739402025,-12.955551613216308,1,6.399982980760484e-61
175,-2.9332485573790814,5.186164299778987,-2.754435583621839,2.155480398717828,1,4.736463251333561e-36
176,17.80727297440807,7.595284593681711,18.181736102361608,7.688488726381501,1,2.9107607084275614e-15
177,-2.1380960949673398,-2.290989718418337,-2.3038844361976176,-4.508579878217364,1,1.3398569404906024e-33
178,2.5071468009141356,-8.362527383720689,2.103051013975037,-8.13885547859621,1,2.8729246314655756e-14
179,19.388711103996194,0.18033086755921168,19.39923726645525,0.2492609743192311,1,6.546379525343455e-20
180,11.017893478542387,14.362058602695498,11.720813087076822,14.329264836604906,1,0.22751071289706215
181,-0.24431561544325575,16.529940912769252,0.5553943100064991,16.172974137568104,1,4.269319421352638e-20
182,4.992190788435071,10.205347604197595,5.49818515102316,10.442353188647333,1,3.97409832549299e-05
183,9.323909695737893,7.855029751770303,9.708525571018118,7.8417320544735665,0,0.9584500954691414
184,14.174547973482891,-6.976355248616663,13.83333348152823,-6.9524870752916215,1,0.0006444058026185996
185,19.09932534900017,-8.445159728442533,18.687456863362783,-8.364394788439494,1,4.087911045629335e-17
186,18.043392587126995,3.0266221927788894,18.193963740029343,3.118915701933901,1,2.6334542744007712e-15
187,-9.183339051283383,-5.9897771036935366,-10.158712369667136,-35.018010950786724,1,5.716015451524091e-89
188,10.50013132437141,16.64514801282194,11.314922893481496,16.61141990628452,1,0.4212746765787497
189,3.8007280304901254,17.013281854806632,4.641438934788601,17.297440565042095,1,5.818533153195244e-07
190,-1.261990946051526,10.176299698123135,-0.791049063987753,9.106192360763227,1,5.175227789279306e-26
191,-5.596570831475547,-6.447491646940358,-6.1476021803005345,-16.34670262385964,1,2.3985469159880083e-57
192,9.432724039193655,16.750833864418325,10.253070245808475,16.729649915192834,0,0.9685246096684539
193,15.454962032651412,9.61054324010188,15.927582860733757,9.681940082538608,1,2.34574335360143e-08
194,10.453493062332054,11.054914171131966,10.994376861668954,11.021523351983511,0,0.609966169477146
195,-6.657952991828832,-8.243859483691864,-7.397161326037331,-22.458275413632947,1,1.896567974927728e-66
196,-3.8541307096897164,15.118338880783668,-3.219587251758597,10.970236737268415,1,1.1269680314889786e-38
197,-3.8622148807588825,16.934609690617833,-3.137745874580105,12.848885164571946,1,3.313785162104078e-38
198,1.6623120763863604,6.823277313668399,2.000257734786314,6.980050653475959,1,1.2690822929354613e-14
199,-1.0574322074421278,17.198500672932237,-0.23664530982807108,16.393435321442055,1,1.7595259523871606e-23
200,17.697993244573365,16.226559683918687,18.49537878584009,16.31865147005887,1,2.12904179870009e-16
201,-5.705339789325463,-1.3250916752576352,-6.007320645392252,-11.166142508028422,1,2.2879334207030725e-56
202,-5.769266634905074,16.893396568312088,-5.160563215661367,8.255343483383387,1,1.2311602654003046e-50
203,-0.7221789304340582,-6.104673194945428,-1.043914443687947,-7.066347662397888,1,3.27335443224863e-27
204,-1.7120995815616968,2.084368947859499,-1.650308755514267,0.44782059325430756,1,3.362708090622844e-30
205,5.245147426029138,-4.010343565379926,5.054545791180466,-3.7674409561782434,1,4.8880467227314234e-06
206,7.786804986864727,-5.31101203975139,7.528288213309201,-5.23802034207787,1,0.047139749759203306
207,-6.879594907372322,2.5306654507369295,-7.095478686042714,-11.495684677380483,1,3.4479887410299864e-64
208,-2.6392329857188654,7.085957148119611,-2.3562330422504023,4.526231780233218,1,7.026484803970769e-34
209,10.394782572741466,9.176331761495952,10.843631177198475,9.143498368379117,0,0.700601593819971
210,-4.1078953696096505,-6.4627706660386615,-4.560768974576776,-12.190353307889978,1,9.148077002203729e-47
211,-3.9269625232494665,14.770479062848839,-3.3130628118143,10.473809588763077,1,3.261015987382543e-39
212,19.09306136867815,7.9012999683560885,19.4820215884593,7.9729602466341385,1,2.996293563980082e-20
213,9.27657434412026,15.699953398626647,10.04553964478894,15.683071063263522,0,0.9990044545458004
214,2.3678750514765596,-9.440327159155878,1.910520008894571,-9.237354337768085,1,6.165529493477938e-15
215,0.9468993798304677,2.069520069502783,1.0473220417154874,2.0343329370351135,1,3.940671931665308e-18
216,-0.6651529749871639,6.343013928544977,-0.3726396171906141,5.626802672352641,1,4.33298554222533e-24
217,-7.879297158188293,8.479473256857602,-7.90935121938126,-9.732068812022373,1,2.2446887009187087e-70
218,17.282605188833017,15.62713609955058,18.05065322816621,15.721514454937212,1,8.434315671802479e-15
219,-1.7416696602950523,16.696915836160766,-0.9591324268063093,15.3570173581568,1,8.319038015285889e-27
220,8.311818764004919,5.542623396773745,8.584164929061723,5.571299673607324,1,0.36705132676371083
221,-7.161515365110667,19.413631801512814,-6.551277700955278,5.91642229924139,1,3.263335072637444e-60
222,-1.1655793105811032,9.769098545968095,-0.7128671676666762,8.765022925855888,1,1.1995023195992315e-25
223,8.708543500081362,11.73746909164619,9.283882591818422,11.742004055028131,0,0.7738546738808816
224,17.374486499331613,19.209882790134017,18.31808179674412,19.303471151216915,1,9.451372674585295e-16
225,2.2535388864012056,-3.848776191529401,2.0701129067074375,-3.6419742093612166,1,2.2137270300339646e-14
226,4.939830047600616,9.551522342620729,5.413877622768083,9.792659859012618,1,2.7093455839194153e-05
227,2.9175506620472174,-4.96169351311202,2.6810526040117715,-4.693830574233136,1,2.3339602703547807e-12
228,0.45099958081487124,-4.696413871999496,0.21458993047669728,-4.9696569365946885,1,1.6115601173595017e-21
229,19.01526437928073,-3.327419723545738,18.854166761802514,-3.2474281995024645,1,9.472927933292256e-18
230,14.534165106980065,-1.6892645564665898,14.452348734784763,-1.6505887344885128,1,4.959285734299381e-05
231,16.843545146723052,4.388974528036801,17.060858161886703,4.481256277136331,1,1.4927468109423687e-11
232,-2.904642690087411,3.4191003097029284,-2.812414480000227,0.367682482268342,1,2.257192608354956e-36
233,10.265911518870649,14.309029680411484,10.966275783922491,14.276444699775947,0,0.6270032487065499
234,7.048535977754835,17.07321269064471,7.8874333898302496,17.15850918224864,1,0.10737499417605473
235,-2.153035136845901,13.942592005416138,-1.5165709930070825,12.145613711468544,1,1.5829732249329454e-29
236,-5.0835052131757426,10.442920522867134,-4.749713200282245,3.3262292937307842,1,5.737970674017175e-48
237,0.32158846084071513,15.489802667049887,1.0761754832224244,15.353875424892315,1,5.1000510988252875e-18
238,7.03513233278575,2.56408459624517,7.163489776061963,2.6735356627351843,1,0.017901795982199577
239,9.56264952933524,12.295653007284098,10.164653486342678,12.273752368026946,0,0.9865764138183876
240,4.895961191306007,6.9338458520219,5.241864668546878,7.181369276602982,1,1.2129318399056522e-05
241,1.1061618489986564,8.33142517948906,1.515182255222863,8.380027726534141,1,2.328760833867643e-16
242,9.389089059167887,2.821760442897615,9.527085592274387,2.8100619890661895,0,0.8942381696969693
243,8.708002435252563,-5.973819713039729,8.41579616236245,-5.950656765149729,1,0.2851300145573859
244,17.499108437100965,-2.018091227431629,17.40254534203536,-1.9232812757485787,1,1.26140128476363e-12
245,7.2054703642739675,19.107428860166692,8.143744154221626,19.17981960770427,1,0.17856510788560517
246,12.149375654290555,1.7820939388538477,12.236130749616354,1.7591907691159097,1,0.08207683350946703
247,0.4174743200575186,11.966526756637606,0.9998013279878366,11.835828480408484,1,2.5722589824652377e-18
248,8.110055956731006,-4.215608236397966,7.904720855548627,-4.1634677760368195,1,0.11135227456715947
249,10.293324284226443,-4.181802308722956,10.087711917291236,-4.210016922852334,0,0.9962014309532014
250,2.2373112189892534,9.420333250926323,2.7046252257928582,9.661213933836393,1,2.7726830351305185e-12
251,2.203379281527763,-4.644460833250274,1.980761862923792,-4.44709464745525,1,1.0856099996101387e-14
252,19.31004854985855,6.336707029702726,19.62222179759834,6.403607424881933,1,7.851869686599845e-21
253,10.869152973085253,11.550603138848238,11.434296662922282,11.516731654105707,1,0.3575205019609262
254,11.86903237583585,-3.6388131825145926,11.690023593537369,-3.6680414008970494,1,0.2397762732797657
255,9.191719703944269,-6.16671631183921,8.889567496244501,-6.1640980867609585,1,0.5398363265153197
256,-1.884734636474958,-8.921005708160486,-2.3713573468416707,-11.034212631709035,1,5.828109917833071e-34
257,19.42085216056895,10.20214944825139,19.92231046878198,10.263018346371146,1,4.1820034028837405e-22
258,3.5109099422437886,-0.7845982169461383,3.479648297127082,-0.4914416651168592,1,5.861459615089121e-10
259,-4.064246601583138,18.555869195894296,-3.268517983668488,14.168793630457563,1,5.894824565031531e-39
260,-7.049632591422849,12.25824332811295,-6.790222237220559,-1.487676388764097,1,6.077146537286789e-62
261,12.977645654006647,19.71175156484292,13.94360293074937,19.719678573080184,1,0.00041970387729139535
262,-6.765119727168043,17.398079680633384,-6.216772810355112,5.3327947417971195,1,7.83120262845052e-58
263,9.518114345756192,12.11829326246269,10.111455738712346,12.097472233747418,0,0.9938486946629654
264,15.570160501707655,4.794807723540998,15.8068326499981,4.866201823396803,1,4.76391076255187e-08
265,5.6614917955113615,4.559009593977034,5.8899106890869,4.76160057736158,1,0.0002146769573833071
266,14.089438370530377,15.898730113310574,14.86931687641269,15.93694064143354,1,7.102366403546715e-06
267,18.881452423360535,9.973236925075511,19.372040072824948,10.048816246494697,1,8.450073882716609e-20
268,14.220139921592608,-7.51194288033914,13.852709007407611,-7.487091417721217,1,0.0005981658749636286
269,1.7436307941857514,17.78395591261319,2.6196276263795255,17.989785273891687,1,1.4860384452013434e-12
270,-9.273911213961025,11.815299646665366,-9.34156361542303,-14.653959023728099,1,5.835599304706864e-82
271,-6.727406685092946,17.37829867115676,-6.17642203124152,5.458780078476945,1,1.5054266140653074e-57
272,0.8375412323615841,9.381991527500656,1.2963250263833705,9.36568772065713,1,3.550215997503616e-17
273,13.390214165256044,7.800910760873737,13.772689433257987,7.81218713231703,1,0.0008115602799608337
274,2.795843824893442,10.471618588665518,3.3157428671520033,10.752457307940356,1,1.9862433864778901e-10
275,16.296500999117114,5.742577466455373,16.57997804350165,5.82864061058135,1,3.966310397833907e-10
276,-3.2622970437599186,-5.373221597674247,-3.6204444880307163,-9.34860746549791,1,5.1954106847566e-41
277,8.068371104578784,-4.008675895209555,7.873228840897844,-3.954444088087681,1,0.10419023236987246
278,6.907285896950992,-5.337514419817127,6.648901403981726,-5.205761381096777,1,0.00364321038612954
279,7.682350963401049,7.173384156567991,8.035422144101872,7.234201579984986,1,0.14518562430488044
280,4.569511727872733,-2.886770951795647,4.434790399566231,-2.611152352139411,1,1.8820424390140226e-07
281,16.855287838986325,-8.991842029706795,16.416886187647666,-8.903043007929748,1,1.1446427191312937e-09
282,8.174564992180521,-6.356256277681038,7.864298087991103,-6.304764928716575,1,0.10222587633137492
283,2.5079359561376346,8.017993151745127,2.907096733203728,8.279142239445937,1,1.1898634291948637e-11
